,isProps,link,startTime,home,away,period,betType,price,points,designation,live
254358,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Keldon Johnson,5.61,15.5,over,False
254661,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Keldon Johnson,6.81,16.5,over,False
254964,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Keldon Johnson,1.6,8.5,over,False
255267,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - Keldon Johnson,1.75,0.5,over,False
255570,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - Keldon Johnson,3.35,1.5,over,False
255873,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - Keldon Johnson,6.0,2.5,over,False
256176,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - Keldon Johnson,14.15,3.5,over,False
256479,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Jakob Poeltl,1.82,8.5,over,False
256782,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Jakob Poeltl,2.24,10.5,over,False
257085,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Jakob Poeltl,3.11,12.5,over,False
257388,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Jakob Poeltl,4.64,14.5,over,False
257691,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Jakob Poeltl,6.81,16.5,over,False
257994,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Jakob Poeltl,9.64,18.5,over,False
258297,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Jakob Poeltl,17.95,20.5,over,False
258600,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Jakob Poeltl,1.4,6.5,over,False
258903,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - Jakob Poeltl,3.35,2.5,over,False
259206,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - Jakob Poeltl,6.99,3.5,over,False
259509,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - Jakob Poeltl,12.74,4.5,over,False
259812,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - Jakob Poeltl,19.96,5.5,over,False
260115,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - Jakob Poeltl,1.12,0.5,over,False
260418,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - Jakob Poeltl,1.62,1.5,over,False
260721,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - Jakob Poeltl,3.15,2.5,over,False
261024,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - Jakob Poeltl,4.6,3.5,over,False
261327,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Jakob Poeltl,2.0,9.5,over,False
261630,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Jakob Poeltl,2.12,10.5,over,False
261933,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Jakob Poeltl,2.86,11.5,over,False
262236,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Jakob Poeltl,4.23,12.5,over,False
262539,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Jakob Poeltl,6.77,13.5,over,False
262842,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Jakob Poeltl,13.26,14.5,over,False
263145,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Jakob Poeltl,21.51,15.5,over,False
263448,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Jakob Poeltl,31.25,16.5,over,False
263751,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Jakob Poeltl,1.49,8.5,over,False
264054,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Jakob Poeltl",2.0,20.5,over,False
264357,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Jakob Poeltl",2.25,22.5,over,False
264660,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Jakob Poeltl",2.59,24.5,over,False
264963,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Jakob Poeltl",3.39,26.5,over,False
265266,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Jakob Poeltl",4.5,28.5,over,False
265569,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Jakob Poeltl",5.95,30.5,over,False
265872,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Jakob Poeltl",7.62,32.5,over,False
266175,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Jakob Poeltl",9.74,34.5,over,False
266478,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Jakob Poeltl",1.5,18.5,over,False
266781,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Jakob Poeltl,1.89,11.5,over,False
267084,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Jakob Poeltl,2.3,12.5,over,False
267387,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Jakob Poeltl,2.92,13.5,over,False
267690,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Jakob Poeltl,3.94,14.5,over,False
267993,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Jakob Poeltl,5.35,15.5,over,False
268296,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Jakob Poeltl,7.09,16.5,over,False
268599,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Jakob Poeltl,9.32,17.5,over,False
268902,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Jakob Poeltl,11.03,18.5,over,False
269205,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Jakob Poeltl,1.5,10.5,over,False
269508,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - Jakob Poeltl,1.6,0.5,over,False
269811,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - Jakob Poeltl,2.95,1.5,over,False
270114,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - Jakob Poeltl,5.5,2.5,over,False
270417,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - Jakob Poeltl,10.04,3.5,over,False
270720,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - DeMar DeRozan,1.77,7.5,over,False
271023,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - DeMar DeRozan,1.88,8.5,over,False
271326,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - DeMar DeRozan,2.15,9.5,over,False
271629,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - DeMar DeRozan,2.98,10.5,over,False
271932,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - DeMar DeRozan,4.54,11.5,over,False
272235,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - DeMar DeRozan,1.35,6.5,over,False
272538,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - DeMar DeRozan,1.12,5.5,over,False
272841,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - DeMar DeRozan,2.1,0.5,over,False
273144,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - DeMar DeRozan,4.25,1.5,over,False
273447,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - DeMar DeRozan,7.0,2.5,over,False
273750,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - DeMar DeRozan,25.0,3.5,over,False
274053,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - DeMar DeRozan,1.7,4.5,over,False
274356,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - DeMar DeRozan,1.8,5.5,over,False
274659,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - DeMar DeRozan,2.67,6.5,over,False
274962,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - DeMar DeRozan,4.02,7.5,over,False
275265,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - DeMar DeRozan,6.63,8.5,over,False
275568,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - DeMar DeRozan,11.74,9.5,over,False
275871,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - DeMar DeRozan,1.37,3.5,over,False
276174,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - DeMar DeRozan,27.86,10.5,over,False
276477,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - DeMar DeRozan",1.84,32.5,over,False
276780,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - DeMar DeRozan",2.07,34.5,over,False
277083,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - DeMar DeRozan",2.32,36.5,over,False
277386,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - DeMar DeRozan",2.61,38.5,over,False
277689,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - DeMar DeRozan",2.94,40.5,over,False
277992,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - DeMar DeRozan",3.36,42.5,over,False
278295,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - DeMar DeRozan",4.11,44.5,over,False
278598,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - DeMar DeRozan",5.03,46.5,over,False
278901,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - DeMar DeRozan",1.42,30.5,over,False
279204,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - DeMar DeRozan,1.62,13.5,over,False
279507,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - DeMar DeRozan,2.08,14.5,over,False
279810,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - DeMar DeRozan,2.53,15.5,over,False
280113,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - DeMar DeRozan,3.21,16.5,over,False
280416,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - DeMar DeRozan,4.32,17.5,over,False
280719,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - DeMar DeRozan,5.96,18.5,over,False
281022,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - DeMar DeRozan,7.82,19.5,over,False
281325,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - DeMar DeRozan,13.7,20.5,over,False
281628,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - DeMar DeRozan,17.04,21.5,over,False
281931,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - DeMar DeRozan,1.45,0.5,over,False
282234,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - DeMar DeRozan,2.55,1.5,over,False
282537,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - DeMar DeRozan,5.1,2.5,over,False
282840,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Steals - DeMar DeRozan,8.21,3.5,over,False
283143,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Dejounte Murray,1.93,16.5,over,False
283446,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Dejounte Murray,2.19,18.5,over,False
283749,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Dejounte Murray,2.96,20.5,over,False
284052,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Dejounte Murray,4.12,22.5,over,False
284355,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Dejounte Murray,5.75,24.5,over,False
284658,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Dejounte Murray,7.72,26.5,over,False
284961,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Dejounte Murray,10.13,28.5,over,False
285264,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Dejounte Murray,18.08,30.5,over,False
285567,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Dejounte Murray,1.48,14.5,over,False
285870,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - Dejounte Murray,2.13,5.5,over,False
286173,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - Dejounte Murray,2.62,6.5,over,False
286476,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - Dejounte Murray,3.87,7.5,over,False
286779,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - Dejounte Murray,6.29,8.5,over,False
287082,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - Dejounte Murray,10.99,9.5,over,False
287385,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - Dejounte Murray,1.54,4.5,over,False
287688,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Assists - Dejounte Murray,1.21,3.5,over,False
287991,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - Dejounte Murray,2.85,0.5,over,False
288294,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - Dejounte Murray,5.5,1.5,over,False
288597,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - Dejounte Murray,10.0,2.5,over,False
288900,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Blocked Shots - Dejounte Murray,30.0,3.5,over,False
289203,True,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Dejounte Murray,1.93,6.5,over,False
