,isProps,link,startTime,home,away,period,betType,price,points,designation,live
541735,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Paul George,1.32,0.5,over,
541736,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Paul George,4.75,2.5,over,
541737,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Paul George,2.19,1.5,over,
541738,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Paul George,6.05,3.5,over,
541739,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Paul George,1.89,3.5,over,
541740,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Paul George,3.0,4.5,over,
541741,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Paul George,6.67,5.5,over,
541742,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Paul George,1.51,2.5,over,
541743,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Paul George,27.0,7.5,over,
541744,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Paul George,15.08,6.5,over,
541745,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - P.J. Washington,2.1,2.5,over,
541746,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - P.J. Washington,5.52,4.5,over,
541747,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - P.J. Washington,2.5,3.5,over,
541748,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - P.J. Washington,10.78,5.5,over,
541749,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - P.J. Washington,18.83,6.5,over,
541750,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - P.J. Washington,1.22,0.5,over,
541751,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - P.J. Washington,2.1,1.5,over,
541752,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - P.J. Washington,4.5,2.5,over,
541753,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - P.J. Washington,8.0,3.5,over,
541754,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - P.J. Washington,1.95,6.5,over,
541755,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - P.J. Washington,2.28,7.5,over,
541756,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - P.J. Washington,3.0,8.5,over,
541757,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - P.J. Washington,4.25,9.5,over,
541758,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - P.J. Washington,6.46,10.5,over,
541759,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - P.J. Washington,11.72,11.5,over,
541760,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - P.J. Washington,18.02,12.5,over,
541761,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - P.J. Washington,25.91,13.5,over,
541762,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - P.J. Washington,1.59,5.5,over,
541763,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - P.J. Washington",1.89,21.5,over,
541764,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - P.J. Washington",2.12,23.5,over,
541765,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - P.J. Washington",2.39,25.5,over,
541766,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - P.J. Washington",2.68,27.5,over,
541767,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - P.J. Washington",3.01,29.5,over,
541768,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - P.J. Washington",3.65,31.5,over,
541769,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - P.J. Washington",4.45,33.5,over,
541770,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - P.J. Washington",5.41,35.5,over,
541771,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - P.J. Washington",1.56,19.5,over,
541772,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - P.J. Washington,2.06,9.5,over,
541773,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - P.J. Washington,2.48,10.5,over,
541774,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - P.J. Washington,3.09,11.5,over,
541775,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - P.J. Washington,4.07,12.5,over,
541776,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - P.J. Washington,5.39,13.5,over,
541777,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - P.J. Washington,6.98,14.5,over,
541778,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - P.J. Washington,8.66,15.5,over,
541779,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - P.J. Washington,10.68,16.5,over,
541780,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - P.J. Washington,1.63,8.5,over,
541781,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - P.J. Washington,1.53,0.5,over,
541782,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - P.J. Washington,2.7,1.5,over,
541783,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - P.J. Washington,5.25,2.5,over,
541784,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - P.J. Washington,9.02,3.5,over,
541785,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - P.J. Washington,2.22,1.5,over,
541786,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - P.J. Washington,2.84,2.5,over,
541787,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - P.J. Washington,7.19,3.5,over,
541788,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - P.J. Washington,21.19,4.5,over,
541789,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - P.J. Washington,41.0,5.5,over,
541790,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Gordon Hayward,1.95,17.5,over,
541791,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Gordon Hayward,2.19,19.5,over,
541792,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Gordon Hayward,2.46,21.5,over,
541793,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Gordon Hayward,2.77,23.5,over,
541794,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Gordon Hayward,3.26,25.5,over,
541795,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Gordon Hayward,4.19,27.5,over,
541796,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Gordon Hayward,5.39,29.5,over,
541797,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Gordon Hayward,6.81,31.5,over,
541798,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Gordon Hayward,1.38,15.5,over,
541799,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Gordon Hayward,2.17,4.5,over,
541800,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Gordon Hayward,2.58,5.5,over,
541801,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Gordon Hayward,3.87,6.5,over,
541802,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Gordon Hayward,6.37,7.5,over,
541803,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Gordon Hayward,10.0,8.5,over,
541804,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Gordon Hayward,1.51,3.5,over,
541805,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Gordon Hayward,1.19,2.5,over,
541806,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - Gordon Hayward,2.1,0.5,over,
541807,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - Gordon Hayward,7.0,2.5,over,
541808,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - Gordon Hayward,25.0,3.5,over,
541809,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - Gordon Hayward,4.25,1.5,over,
541810,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Gordon Hayward,3.44,7.5,over,
541811,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Gordon Hayward,10.02,9.5,over,
541812,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Gordon Hayward,2.33,6.5,over,
541813,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Gordon Hayward,5.63,8.5,over,
541814,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Gordon Hayward,23.42,10.5,over,
541815,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Gordon Hayward,1.46,4.5,over,
541816,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Gordon Hayward,1.89,5.5,over,
541817,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Gordon Hayward",2.68,33.5,over,
541818,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Gordon Hayward",3.89,37.5,over,
541819,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Gordon Hayward",4.99,39.5,over,
541820,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Gordon Hayward",1.36,25.5,over,
541821,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Gordon Hayward",6.34,41.5,over,
541822,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Gordon Hayward",3.04,35.5,over,
541823,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Gordon Hayward",2.39,31.5,over,
541824,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Gordon Hayward",1.89,27.5,over,
541825,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Gordon Hayward",2.12,29.5,over,
541826,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Gordon Hayward,2.06,10.5,over,
541827,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Gordon Hayward,2.45,11.5,over,
541828,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Gordon Hayward,3.03,12.5,over,
541829,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Gordon Hayward,3.97,13.5,over,
541830,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Gordon Hayward,5.21,14.5,over,
541831,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Gordon Hayward,6.73,15.5,over,
541832,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Gordon Hayward,8.37,16.5,over,
541833,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Gordon Hayward,10.38,17.5,over,
541834,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Gordon Hayward,1.63,9.5,over,
541835,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Gordon Hayward,1.1,0.5,over,
541836,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Gordon Hayward,1.64,1.5,over,
541837,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Gordon Hayward,3.35,2.5,over,
541838,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Gordon Hayward,3.95,3.5,over,
541839,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Gordon Hayward,2.1,1.5,over,
541840,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Gordon Hayward,2.83,2.5,over,
541841,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Gordon Hayward,5.67,3.5,over,
541842,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Gordon Hayward,13.66,4.5,over,
541843,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Gordon Hayward,23.0,5.5,over,
541844,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Terry Rozier,1.85,19.5,over,
541845,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Terry Rozier,2.08,21.5,over,
541846,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Terry Rozier,2.33,23.5,over,
541847,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Terry Rozier,2.62,25.5,over,
541848,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Terry Rozier,3.15,27.5,over,
541849,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Terry Rozier,3.96,29.5,over,
541850,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Terry Rozier,4.98,31.5,over,
541851,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Terry Rozier,6.21,33.5,over,
541852,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - Terry Rozier,1.42,17.5,over,
541853,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Terry Rozier,2.32,3.5,over,
541854,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Terry Rozier,3.87,4.5,over,
541855,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Terry Rozier,7.26,5.5,over,
541856,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Terry Rozier,12.53,6.5,over,
541857,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Terry Rozier,19.76,7.5,over,
541858,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - Terry Rozier,1.42,2.5,over,
541859,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Terry Rozier,1.68,3.5,over,
541860,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Terry Rozier,1.78,4.5,over,
541861,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Terry Rozier,2.73,5.5,over,
541862,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Terry Rozier,4.19,6.5,over,
541863,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Terry Rozier,7.02,7.5,over,
541864,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Terry Rozier,12.55,8.5,over,
541865,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Terry Rozier,30.3,9.5,over,
541866,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - Terry Rozier,1.25,2.5,over,
541867,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Terry Rozier",1.84,26.5,over,
541868,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Terry Rozier",2.07,28.5,over,
541869,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Terry Rozier",2.32,30.5,over,
541870,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Terry Rozier",2.61,32.5,over,
541871,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Terry Rozier",2.94,34.5,over,
541872,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Terry Rozier",3.43,36.5,over,
541873,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Terry Rozier",4.28,38.5,over,
541874,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Terry Rozier",5.34,40.5,over,
541875,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Terry Rozier",1.38,24.5,over,
541876,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Terry Rozier,1.85,7.5,over,
541877,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Terry Rozier,2.3,8.5,over,
541878,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Terry Rozier,3.01,9.5,over,
541879,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Terry Rozier,4.19,10.5,over,
541880,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Terry Rozier,5.84,11.5,over,
541881,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Terry Rozier,7.82,12.5,over,
541882,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Terry Rozier,10.22,13.5,over,
541883,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Terry Rozier,11.79,14.5,over,
541884,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds and Assists - Terry Rozier,1.45,6.5,over,
541885,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Terry Rozier,1.17,0.5,over,
541886,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Terry Rozier,1.8,1.5,over,
541887,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Terry Rozier,3.93,2.5,over,
541888,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Steals - Terry Rozier,4.71,3.5,over,
541889,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Terry Rozier,1.64,2.5,over,
541890,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Terry Rozier,2.19,3.5,over,
541891,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Terry Rozier,3.82,4.5,over,
541892,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Terry Rozier,6.0,5.5,over,
541893,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Terry Rozier,16.86,6.5,over,
541894,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Made 3 Point Shots - Terry Rozier,1.2,1.5,over,
541895,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - LaMelo Ball,1.88,17.5,over,
541896,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - LaMelo Ball,2.11,19.5,over,
541897,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - LaMelo Ball,2.52,21.5,over,
541898,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - LaMelo Ball,3.32,23.5,over,
541899,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - LaMelo Ball,4.44,25.5,over,
541900,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - LaMelo Ball,5.92,27.5,over,
541901,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - LaMelo Ball,7.65,29.5,over,
541902,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - LaMelo Ball,9.8,31.5,over,
541903,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Points - LaMelo Ball,1.47,15.5,over,
541904,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - LaMelo Ball,1.88,5.5,over,
541905,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - LaMelo Ball,1.99,6.5,over,
541906,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - LaMelo Ball,2.22,7.5,over,
541907,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - LaMelo Ball,3.22,8.5,over,
541908,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - LaMelo Ball,5.15,9.5,over,
541909,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - LaMelo Ball,1.32,4.5,over,
541910,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Assists - LaMelo Ball,1.09,3.5,over,
541911,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - LaMelo Ball,2.1,0.5,over,
541912,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - LaMelo Ball,4.25,1.5,over,
541913,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - LaMelo Ball,7.0,2.5,over,
541914,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Blocked Shots - LaMelo Ball,25.0,3.5,over,
541915,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - LaMelo Ball,1.88,6.5,over,
541916,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - LaMelo Ball,2.22,7.5,over,
541917,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - LaMelo Ball,3.22,8.5,over,
541918,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - LaMelo Ball,5.15,9.5,over,
541919,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - LaMelo Ball,7.5,10.5,over,
541920,True,,2021-03-21 00:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,0,Total Rebounds - LaMelo Ball,10.0,11.5,over,
