,isProps,link,startTime,home,away,period,betType,price,points,designation,live
169103,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Michael Porter Jr.",2.3,29.5,over,False
169359,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Michael Porter Jr.",2.59,31.5,over,False
169615,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Michael Porter Jr.",2.96,33.5,over,False
169871,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Michael Porter Jr.",3.79,35.5,over,False
170127,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Michael Porter Jr.",4.88,37.5,over,False
170383,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Michael Porter Jr.",6.22,39.5,over,False
170639,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Michael Porter Jr.",1.35,23.5,over,False
170895,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,Total Points - Fred VanVleet,1.79,19.5,over,False
171151,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,Total Points - Fred VanVleet,2.01,21.5,over,False
171407,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,Total Points - Fred VanVleet,2.26,23.5,over,False
171663,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,Total Points - Fred VanVleet,2.54,25.5,over,False
171919,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,Total Points - Fred VanVleet,2.85,27.5,over,False
172175,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,Total Points - Fred VanVleet,3.43,29.5,over,False
172431,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,Total Points - Fred VanVleet,4.19,31.5,over,False
172687,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,Total Points - Fred VanVleet,5.13,33.5,over,False
172943,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,Total Points - Fred VanVleet,1.43,17.5,over,False
173199,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Pascal Siakam",2.0,30.5,over,False
173455,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Pascal Siakam",2.25,32.5,over,False
173711,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Pascal Siakam",2.53,34.5,over,False
173967,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Pascal Siakam",2.84,36.5,over,False
174223,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Pascal Siakam",3.19,38.5,over,False
174479,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Pascal Siakam",3.69,40.5,over,False
174735,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Pascal Siakam",4.56,42.5,over,False
174991,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Pascal Siakam",5.63,44.5,over,False
175247,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-toronto-raptors-202103241930,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,0,"Total Points, Rebounds and Assists - Pascal Siakam",1.43,28.5,over,False
175503,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Points - Thaddeus Young,1.9,12.5,over,False
175781,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Points - Thaddeus Young,2.13,14.5,over,False
176059,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Points - Thaddeus Young,2.59,16.5,over,False
176337,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Points - Thaddeus Young,3.59,18.5,over,False
176615,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Points - Thaddeus Young,5.06,20.5,over,False
176893,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Points - Thaddeus Young,7.22,22.5,over,False
177171,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Points - Thaddeus Young,13.14,24.5,over,False
177449,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Points - Thaddeus Young,30.49,26.5,over,False
177727,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Points - Thaddeus Young,1.41,10.5,over,False
178005,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Thaddeus Young,1.95,4.5,over,False
178283,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Thaddeus Young,2.07,5.5,over,False
178561,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Thaddeus Young,2.81,6.5,over,False
178839,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Thaddeus Young,4.4,7.5,over,False
179117,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Thaddeus Young,7.51,8.5,over,False
179395,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Thaddeus Young,1.34,3.5,over,False
179673,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Thaddeus Young,1.09,2.5,over,False
179951,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Blocked Shots - Thaddeus Young,1.95,0.5,over,False
180229,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Blocked Shots - Thaddeus Young,3.5,1.5,over,False
180507,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Blocked Shots - Thaddeus Young,6.2,2.5,over,False
180785,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Blocked Shots - Thaddeus Young,21.0,3.5,over,False
181063,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Thaddeus Young,1.55,6.5,over,False
181341,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Thaddeus Young,1.77,7.5,over,False
181619,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Thaddeus Young,2.15,8.5,over,False
181897,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Thaddeus Young,2.98,9.5,over,False
182175,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Thaddeus Young,4.54,10.5,over,False
182453,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Thaddeus Young,7.51,11.5,over,False
182731,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Thaddeus Young,15.55,12.5,over,False
183009,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Thaddeus Young,25.45,13.5,over,False
183287,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Thaddeus Young",1.93,24.5,over,False
183565,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Thaddeus Young",2.17,26.5,over,False
183843,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Thaddeus Young",2.44,28.5,over,False
184121,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Thaddeus Young",2.75,30.5,over,False
184399,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Thaddeus Young",3.38,32.5,over,False
184677,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Thaddeus Young",4.5,34.5,over,False
184955,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Thaddeus Young",6.16,36.5,over,False
185233,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Thaddeus Young",10.5,38.5,over,False
185511,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Thaddeus Young",1.32,22.5,over,False
185789,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Thaddeus Young,2.05,13.5,over,False
186067,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Thaddeus Young,2.43,14.5,over,False
186345,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Thaddeus Young,2.98,15.5,over,False
186623,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Thaddeus Young,3.87,16.5,over,False
186901,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Thaddeus Young,5.05,17.5,over,False
187179,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Thaddeus Young,6.5,18.5,over,False
187457,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Thaddeus Young,8.09,19.5,over,False
187735,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Thaddeus Young,10.08,20.5,over,False
188013,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Thaddeus Young,1.64,12.5,over,False
188291,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Steals - Thaddeus Young,1.17,0.5,over,False
188569,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Steals - Thaddeus Young,1.8,1.5,over,False
188847,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Steals - Thaddeus Young,3.93,2.5,over,False
189125,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Steals - Thaddeus Young,4.71,3.5,over,False
189403,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Tomas Satoransky,1.95,5.5,over,False
189681,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Tomas Satoransky,2.32,6.5,over,False
189959,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Tomas Satoransky,3.56,7.5,over,False
190237,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Tomas Satoransky,6.06,8.5,over,False
190515,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Tomas Satoransky,11.16,9.5,over,False
190793,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Tomas Satoransky,1.42,4.5,over,False
191071,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Tomas Satoransky,1.13,3.5,over,False
191349,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Blocked Shots - Tomas Satoransky,2.1,0.5,over,False
191627,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Blocked Shots - Tomas Satoransky,4.25,1.5,over,False
191905,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Blocked Shots - Tomas Satoransky,7.0,2.5,over,False
192183,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Blocked Shots - Tomas Satoransky,25.0,3.5,over,False
192461,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Tomas Satoransky,2.41,3.5,over,False
192739,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Tomas Satoransky,2.84,4.5,over,False
193017,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Tomas Satoransky,4.48,5.5,over,False
193295,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Tomas Satoransky,7.7,6.5,over,False
193573,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Tomas Satoransky,13.87,7.5,over,False
193851,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds - Tomas Satoransky,1.51,2.5,over,False
194129,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Tomas Satoransky",1.88,17.5,over,False
194407,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Tomas Satoransky",2.11,19.5,over,False
194685,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Tomas Satoransky",2.39,21.5,over,False
194963,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Tomas Satoransky",3.26,23.5,over,False
195241,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Tomas Satoransky",4.56,25.5,over,False
195519,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Tomas Satoransky",6.32,27.5,over,False
195797,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Tomas Satoransky",8.33,29.5,over,False
196075,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Tomas Satoransky",10.14,31.5,over,False
196353,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,"Total Points, Rebounds and Assists - Tomas Satoransky",1.33,15.5,over,False
196631,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Tomas Satoransky,2.09,9.5,over,False
196909,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Tomas Satoransky,2.6,10.5,over,False
197187,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Tomas Satoransky,3.36,11.5,over,False
197465,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Tomas Satoransky,4.61,12.5,over,False
197743,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Tomas Satoransky,6.26,13.5,over,False
198021,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Tomas Satoransky,8.14,14.5,over,False
198299,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Tomas Satoransky,9.89,15.5,over,False
198577,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Tomas Satoransky,11.83,16.5,over,False
198855,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Rebounds and Assists - Tomas Satoransky,1.61,8.5,over,False
199133,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Steals - Tomas Satoransky,1.6,0.5,over,False
199411,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Steals - Tomas Satoransky,2.95,1.5,over,False
199689,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Steals - Tomas Satoransky,5.5,2.5,over,False
199967,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Steals - Tomas Satoransky,10.04,3.5,over,False
200245,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Zach LaVine,1.88,4.5,over,False
200523,True,https://www.bodog.eu/sports/basketball/nba/cleveland-cavaliers-chicago-bulls-202103242000,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,0,Total Assists - Zach LaVine,2.45,5.5,over,False
