,isProps,link,startTime,home,away,period,betType,price,points,designation,live
27143,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Goals Over/Under 2.5,75.0,2.5,over,False
27392,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Assists Over/Under 0.5,2.75,0.5,over,False
27641,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Assists Over/Under 1.5,12.0,1.5,over,False
27890,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Points Over/Under 0.5,1.67,0.5,over,False
28139,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Points Over/Under 1.5,4.41,1.5,over,False
28388,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Points Over/Under 2.5,14.25,2.5,over,False
28637,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Points Over/Under 3.5,35.0,3.5,over,False
28886,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Points Over/Under 4.5,81.0,4.5,over,False
29135,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Shots on goal Over/Under 1.5,2.38,1.5,over,False
29384,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Shots on goal Over/Under 2.5,3.87,2.5,over,False
29633,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Shots on goal Over/Under 3.5,7.26,3.5,over,False
29882,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Shots on goal Over/Under 4.5,12.53,4.5,over,False
30131,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Chandler Stephenson Total Shots on goal Over/Under 5.5,19.76,5.5,over,False
30380,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Goals Over/Under 0.5,3.25,0.5,over,False
30629,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Goals Over/Under 1.5,13.0,1.5,over,False
30878,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Goals Over/Under 2.5,65.0,2.5,over,False
31127,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Assists Over/Under 0.5,1.65,0.5,over,False
31376,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Assists Over/Under 1.5,3.5,1.5,over,False
31625,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Points Over/Under 1.5,1.82,1.5,over,False
31874,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Points Over/Under 2.5,3.76,2.5,over,False
32123,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Points Over/Under 3.5,9.62,3.5,over,False
32372,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Points Over/Under 4.5,30.0,4.5,over,False
32621,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Points Over/Under 0.5,1.24,0.5,over,False
32870,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Shots on goal Over/Under 2.5,2.4,2.5,over,False
33119,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Shots on goal Over/Under 3.5,3.46,3.5,over,False
33368,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Shots on goal Over/Under 4.5,6.22,4.5,over,False
33617,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Shots on goal Over/Under 5.5,11.14,5.5,over,False
33866,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Shots on goal Over/Under 6.5,18.73,6.5,over,False
34115,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Mark Stone Total Shots on goal Over/Under 1.5,1.45,1.5,over,False
34364,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Goals Over/Under 0.5,2.25,0.5,over,False
34613,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Goals Over/Under 1.5,6.0,1.5,over,False
34862,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Goals Over/Under 2.5,30.0,2.5,over,False
35111,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Assists Over/Under 0.5,2.25,0.5,over,False
35360,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Assists Over/Under 1.5,8.0,1.5,over,False
35609,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Points Over/Under 0.5,1.42,0.5,over,False
35858,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Points Over/Under 1.5,2.57,1.5,over,False
36107,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Points Over/Under 2.5,6.16,2.5,over,False
36356,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Points Over/Under 3.5,14.95,3.5,over,False
36605,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Points Over/Under 4.5,35.0,4.5,over,False
36854,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Shots on goal Over/Under 3.5,1.7,3.5,over,False
37103,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Shots on goal Over/Under 4.5,1.8,4.5,over,False
37352,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Shots on goal Over/Under 5.5,3.06,5.5,over,False
37601,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Shots on goal Over/Under 6.5,5.11,6.5,over,False
37850,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Shots on goal Over/Under 7.5,9.08,7.5,over,False
38099,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Max Pacioretty Total Shots on goal Over/Under 2.5,1.2,2.5,over,False
38348,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Goals Over/Under 0.5,3.5,0.5,over,False
38597,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Goals Over/Under 1.5,14.0,1.5,over,False
38846,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Goals Over/Under 2.5,70.0,2.5,over,False
39095,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Assists Over/Under 0.5,2.25,0.5,over,False
39344,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Assists Over/Under 1.5,8.0,1.5,over,False
39593,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Points Over/Under 0.5,1.61,0.5,over,False
39842,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Points Over/Under 1.5,4.19,1.5,over,False
40091,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Points Over/Under 2.5,13.74,2.5,over,False
40340,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Points Over/Under 3.5,35.0,3.5,over,False
40589,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Points Over/Under 4.5,81.0,4.5,over,False
40838,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Shots on goal Over/Under 2.5,1.7,2.5,over,False
41087,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Shots on goal Over/Under 3.5,2.16,3.5,over,False
41336,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Shots on goal Over/Under 4.5,3.48,4.5,over,False
41585,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Shots on goal Over/Under 5.5,6.31,5.5,over,False
41834,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Shots on goal Over/Under 6.5,12.27,6.5,over,False
42083,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Jonathan Marchessault Total Shots on goal Over/Under 1.5,1.34,1.5,over,False
42332,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Goals Over/Under 0.5,6.5,0.5,over,False
42581,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Goals Over/Under 1.5,26.0,1.5,over,False
42830,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Goals Over/Under 2.5,130.0,2.5,over,False
43079,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Assists Over/Under 0.5,1.65,0.5,over,False
43328,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Assists Over/Under 1.5,3.5,1.5,over,False
43577,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Points Over/Under 0.5,1.35,0.5,over,False
43826,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Points Over/Under 1.5,2.49,1.5,over,False
44075,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Points Over/Under 2.5,6.28,2.5,over,False
44324,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Points Over/Under 3.5,15.92,3.5,over,False
44573,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Points Over/Under 4.5,40.0,4.5,over,False
44822,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Shots on goal Over/Under 3.5,2.22,3.5,over,False
45071,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Shots on goal Over/Under 4.5,3.06,4.5,over,False
45320,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Shots on goal Over/Under 5.5,5.11,5.5,over,False
45569,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Shots on goal Over/Under 6.5,9.08,6.5,over,False
45818,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Shots on goal Over/Under 7.5,16.26,7.5,over,False
46067,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Shea Theodore Total Shots on goal Over/Under 2.5,1.48,2.5,over,False
46316,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Goals Over/Under 0.5,2.75,0.5,over,False
46565,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Goals Over/Under 1.5,10.0,1.5,over,False
46814,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Goals Over/Under 2.5,50.0,2.5,over,False
47063,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Assists Over/Under 0.5,4.0,0.5,over,False
47312,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Assists Over/Under 1.5,20.0,1.5,over,False
47561,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Points Over/Under 0.5,1.61,0.5,over,False
47810,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Points Over/Under 1.5,4.19,1.5,over,False
48059,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Points Over/Under 2.5,13.74,2.5,over,False
48308,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Points Over/Under 3.5,35.0,3.5,over,False
48557,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Points Over/Under 4.5,81.0,4.5,over,False
48806,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Shots on goal Over/Under 2.5,2.08,2.5,over,False
49055,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Shots on goal Over/Under 3.5,3.1,3.5,over,False
49304,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Shots on goal Over/Under 4.5,5.62,4.5,over,False
49553,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Shots on goal Over/Under 5.5,10.41,5.5,over,False
49802,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Shots on goal Over/Under 6.5,18.18,6.5,over,False
50051,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Alex Tuch Total Shots on goal Over/Under 1.5,1.36,1.5,over,False
50300,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Goals Over/Under 0.5,4.5,0.5,over,False
50549,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Goals Over/Under 1.5,18.0,1.5,over,False
50798,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Goals Over/Under 2.5,90.0,2.5,over,False
51047,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Assists Over/Under 0.5,3.5,0.5,over,False
51296,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Assists Over/Under 1.5,18.0,1.5,over,False
51545,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Points Over/Under 0.5,1.83,0.5,over,False
51794,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Points Over/Under 1.5,6.44,1.5,over,False
52043,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Points Over/Under 2.5,20.0,2.5,over,False
52292,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Points Over/Under 3.5,50.0,3.5,over,False
52541,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Points Over/Under 4.5,126.0,4.5,over,False
52790,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Shots on goal Over/Under 2.5,2.3,2.5,over,False
53039,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Shots on goal Over/Under 3.5,3.46,3.5,over,False
53288,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Shots on goal Over/Under 4.5,6.22,4.5,over,False
53537,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Shots on goal Over/Under 5.5,11.14,5.5,over,False
53786,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Shots on goal Over/Under 6.5,18.73,6.5,over,False
54035,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,Reilly Smith Total Shots on goal Over/Under 1.5,1.45,1.5,over,False
54284,True,https://www.bodog.eu/sports/hockey/nhl/vegas-golden-knights-los-angeles-kings-202103211808,2021-03-21 00:00:00+00:00,Los Angeles Kings,Vegas Golden Knights,0,William Karlsson Total Goals Over/Under 0.5,4.0,0.5,over,False
