,isProps,link,startTime,home,away,period,betType,price,points,designation,live
135125,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Assists Over/Under 0.5,5.0,0.5,over,False
135328,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Assists Over/Under 1.5,22.5,1.5,over,False
135531,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Points Over/Under 0.5,2.01,0.5,over,False
135734,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Points Over/Under 1.5,7.19,1.5,over,False
135937,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Points Over/Under 2.5,25.0,2.5,over,False
136140,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Points Over/Under 3.5,60.0,3.5,over,False
136343,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Points Over/Under 4.5,151.0,4.5,over,False
136546,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Shots on goal Over/Under 1.5,1.45,1.5,over,False
136749,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Shots on goal Over/Under 2.5,2.3,2.5,over,False
136952,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Shots on goal Over/Under 3.5,3.46,3.5,over,False
137155,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Shots on goal Over/Under 4.5,6.22,4.5,over,False
137358,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tanner Pearson Total Shots on goal Over/Under 5.5,11.14,5.5,over,False
137561,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Goals Over/Under 0.5,3.0,0.5,over,False
137764,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Goals Over/Under 1.5,12.0,1.5,over,False
137967,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Goals Over/Under 2.5,60.0,2.5,over,False
138170,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Assists Over/Under 0.5,2.0,0.5,over,False
138373,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Assists Over/Under 1.5,6.0,1.5,over,False
138576,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Points Over/Under 0.5,1.79,0.5,over,False
138779,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Points Over/Under 1.5,3.88,1.5,over,False
138982,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Points Over/Under 2.5,10.49,2.5,over,False
139185,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Points Over/Under 3.5,35.0,3.5,over,False
139388,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Points Over/Under 4.5,81.0,4.5,over,False
139591,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Shots on goal Over/Under 2.5,2.15,2.5,over,False
139794,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Shots on goal Over/Under 3.5,3.1,3.5,over,False
139997,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Shots on goal Over/Under 4.5,5.62,4.5,over,False
140200,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Shots on goal Over/Under 5.5,10.41,5.5,over,False
140403,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Shots on goal Over/Under 6.5,18.18,6.5,over,False
140606,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Bo Horvat Total Shots on goal Over/Under 1.5,1.4,1.5,over,False
140809,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Goals Over/Under 0.5,2.75,0.5,over,False
141012,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Goals Over/Under 1.5,10.0,1.5,over,False
141215,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Goals Over/Under 2.5,50.0,2.5,over,False
141418,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Assists Over/Under 0.5,2.5,0.5,over,False
141621,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Assists Over/Under 1.5,10.0,1.5,over,False
141824,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Points Over/Under 0.5,1.33,0.5,over,False
142027,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Points Over/Under 1.5,2.57,1.5,over,False
142230,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Points Over/Under 2.5,7.08,2.5,over,False
142433,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Points Over/Under 3.5,18.15,3.5,over,False
142636,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Points Over/Under 4.5,40.0,4.5,over,False
142839,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Shots on goal Over/Under 2.5,2.1,2.5,over,False
143042,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Shots on goal Over/Under 3.5,3.46,3.5,over,False
143245,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Shots on goal Over/Under 4.5,6.22,4.5,over,False
143448,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Shots on goal Over/Under 5.5,11.14,5.5,over,False
143651,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Shots on goal Over/Under 6.5,18.73,6.5,over,False
143854,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Brock Boeser Total Shots on goal Over/Under 1.5,1.45,1.5,over,False
144057,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Goals Over/Under 0.5,3.25,0.5,over,False
144260,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Goals Over/Under 1.5,13.0,1.5,over,False
144463,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Goals Over/Under 2.5,65.0,2.5,over,False
144666,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Assists Over/Under 0.5,2.0,0.5,over,False
144869,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Assists Over/Under 1.5,6.0,1.5,over,False
145072,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Points Over/Under 0.5,1.44,0.5,over,False
145275,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Points Over/Under 1.5,2.76,1.5,over,False
145478,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Points Over/Under 2.5,7.19,2.5,over,False
145681,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Points Over/Under 3.5,17.48,3.5,over,False
145884,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Points Over/Under 4.5,40.0,4.5,over,False
146087,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Shots on goal Over/Under 1.5,1.6,1.5,over,False
146290,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Shots on goal Over/Under 2.5,2.39,2.5,over,False
146493,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Shots on goal Over/Under 3.5,4.26,3.5,over,False
146696,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Shots on goal Over/Under 4.5,8.35,4.5,over,False
146899,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,J.T. Miller Total Shots on goal Over/Under 5.5,16.13,5.5,over,False
147102,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Goals Over/Under 0.5,6.5,0.5,over,False
147305,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Goals Over/Under 1.5,26.0,1.5,over,False
147508,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Goals Over/Under 2.5,130.0,2.5,over,False
147711,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Assists Over/Under 0.5,2.0,0.5,over,False
147914,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Assists Over/Under 1.5,6.0,1.5,over,False
148117,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Points Over/Under 0.5,1.61,0.5,over,False
148320,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Points Over/Under 1.5,4.19,1.5,over,False
148523,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Points Over/Under 2.5,13.74,2.5,over,False
148726,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Points Over/Under 3.5,35.0,3.5,over,False
148929,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Points Over/Under 4.5,81.0,4.5,over,False
149132,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Shots on goal Over/Under 2.5,2.3,2.5,over,False
149335,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Shots on goal Over/Under 3.5,3.46,3.5,over,False
149538,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Shots on goal Over/Under 4.5,6.22,4.5,over,False
149741,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Shots on goal Over/Under 5.5,11.14,5.5,over,False
149944,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Shots on goal Over/Under 6.5,18.73,6.5,over,False
150147,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Quinn Hughes Total Shots on goal Over/Under 1.5,1.45,1.5,over,False
150350,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Goals Over/Under 0.5,6.0,0.5,over,False
150553,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Goals Over/Under 1.5,24.0,1.5,over,False
150756,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Goals Over/Under 2.5,120.0,2.5,over,False
150959,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Assists Over/Under 0.5,3.0,0.5,over,False
151162,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Assists Over/Under 1.5,15.0,1.5,over,False
151365,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Points Over/Under 0.5,2.59,0.5,over,False
151568,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Points Over/Under 1.5,9.06,1.5,over,False
151771,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Points Over/Under 2.5,30.0,2.5,over,False
151974,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Points Over/Under 3.5,75.0,3.5,over,False
152177,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Points Over/Under 4.5,176.0,4.5,over,False
152380,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Shots on goal Over/Under 1.5,2.01,1.5,over,False
152583,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Shots on goal Over/Under 2.5,3.21,2.5,over,False
152786,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Shots on goal Over/Under 3.5,6.2,3.5,over,False
152989,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Shots on goal Over/Under 4.5,11.57,4.5,over,False
153192,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Adam Gaudette Total Shots on goal Over/Under 5.5,19.27,5.5,over,False
153395,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Goals Over/Under 0.5,4.0,0.5,over,False
153598,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Goals Over/Under 1.5,16.0,1.5,over,False
153801,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Goals Over/Under 2.5,80.0,2.5,over,False
154004,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Assists Over/Under 0.5,2.25,0.5,over,False
154207,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Assists Over/Under 1.5,8.0,1.5,over,False
154410,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Points Over/Under 0.5,1.52,0.5,over,False
154613,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Points Over/Under 1.5,3.79,1.5,over,False
154816,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Points Over/Under 2.5,12.71,2.5,over,False
155019,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Points Over/Under 3.5,35.0,3.5,over,False
155222,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Points Over/Under 4.5,81.0,4.5,over,False
155425,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Shots on goal Over/Under 1.5,1.75,1.5,over,False
155628,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Shots on goal Over/Under 2.5,2.45,2.5,over,False
155831,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Shots on goal Over/Under 3.5,4.24,3.5,over,False
156034,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Shots on goal Over/Under 4.5,8.09,4.5,over,False
156237,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Nicholas Suzuki Total Shots on goal Over/Under 5.5,15.53,5.5,over,False
156440,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tyler Toffoli Total Goals Over/Under 0.5,2.25,0.5,over,False
156643,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tyler Toffoli Total Goals Over/Under 1.5,6.0,1.5,over,False
156846,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tyler Toffoli Total Goals Over/Under 2.5,30.0,2.5,over,False
157049,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tyler Toffoli Total Assists Over/Under 0.5,3.5,0.5,over,False
157252,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tyler Toffoli Total Assists Over/Under 1.5,18.0,1.5,over,False
157455,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tyler Toffoli Total Points Over/Under 0.5,1.44,0.5,over,False
157658,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-montreal-canadiens-202103191908,2021-03-19 00:00:00+00:00,Montreal Canadiens,Vancouver Canucks,0,Tyler Toffoli Total Points Over/Under 1.5,2.76,1.5,over,False
