,isProps,link,startTime,home,away,period,betType,price,points,designation,live
80819,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Jonathan Huberdeau Total Points Over/Under 4.5,35.0,4.5,over,False
81066,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Jonathan Huberdeau Total Points Over/Under 0.5,1.37,0.5,over,False
81313,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Jonathan Huberdeau Total Shots on goal Over/Under 2.5,2.28,2.5,over,False
81560,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Jonathan Huberdeau Total Shots on goal Over/Under 3.5,2.94,3.5,over,False
81807,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Jonathan Huberdeau Total Shots on goal Over/Under 4.5,5.32,4.5,over,False
82054,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Jonathan Huberdeau Total Shots on goal Over/Under 5.5,10.01,5.5,over,False
82301,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Jonathan Huberdeau Total Shots on goal Over/Under 6.5,17.86,6.5,over,False
82548,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Jonathan Huberdeau Total Shots on goal Over/Under 1.5,1.38,1.5,over,False
82795,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Goals Over/Under 0.5,2.75,0.5,over,False
83042,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Goals Over/Under 1.5,10.0,1.5,over,False
83289,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Goals Over/Under 2.5,50.0,2.5,over,False
83536,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Assists Over/Under 0.5,1.5,0.5,over,False
83783,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Assists Over/Under 1.5,3.0,1.5,over,False
84030,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Points Over/Under 0.5,1.32,0.5,over,False
84277,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Points Over/Under 1.5,2.4,1.5,over,False
84524,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Points Over/Under 2.5,6.0,2.5,over,False
84771,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Points Over/Under 3.5,15.41,3.5,over,False
85018,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Points Over/Under 4.5,40.0,4.5,over,False
85265,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Shots on goal Over/Under 3.5,2.1,3.5,over,False
85512,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Shots on goal Over/Under 4.5,2.56,4.5,over,False
85759,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Shots on goal Over/Under 5.5,4.22,5.5,over,False
86006,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Shots on goal Over/Under 6.5,7.66,6.5,over,False
86253,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Shots on goal Over/Under 7.5,14.39,7.5,over,False
86500,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aleksander Barkov Jr. Total Shots on goal Over/Under 2.5,1.3,2.5,over,False
86747,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Goals Over/Under 0.5,4.0,0.5,over,False
86994,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Goals Over/Under 1.5,16.0,1.5,over,False
87241,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Goals Over/Under 2.5,80.0,2.5,over,False
87488,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Assists Over/Under 0.5,3.0,0.5,over,False
87735,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Assists Over/Under 1.5,15.0,1.5,over,False
87982,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Points Over/Under 0.5,1.83,0.5,over,False
88229,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Points Over/Under 1.5,6.23,1.5,over,False
88476,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Points Over/Under 2.5,20.0,2.5,over,False
88723,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Points Over/Under 3.5,50.0,3.5,over,False
88970,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Points Over/Under 4.5,126.0,4.5,over,False
89217,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Shots on goal Over/Under 2.5,1.9,2.5,over,False
89464,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Shots on goal Over/Under 3.5,2.79,3.5,over,False
89711,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Shots on goal Over/Under 4.5,5.04,4.5,over,False
89958,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Shots on goal Over/Under 5.5,9.61,5.5,over,False
90205,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Shots on goal Over/Under 6.5,17.48,6.5,over,False
90452,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Aaron Ekblad Total Shots on goal Over/Under 1.5,1.29,1.5,over,False
90699,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Goals Over/Under 0.5,3.25,0.5,over,False
90946,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Goals Over/Under 1.5,13.0,1.5,over,False
91193,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Goals Over/Under 2.5,65.0,2.5,over,False
91440,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Assists Over/Under 0.5,2.0,0.5,over,False
91687,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Assists Over/Under 1.5,6.0,1.5,over,False
91934,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Points Over/Under 0.5,1.61,0.5,over,False
92181,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Points Over/Under 1.5,4.19,1.5,over,False
92428,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Points Over/Under 2.5,13.74,2.5,over,False
92675,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Points Over/Under 3.5,35.0,3.5,over,False
92922,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Points Over/Under 4.5,81.0,4.5,over,False
93169,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Shots on goal Over/Under 3.5,2.5,3.5,over,False
93416,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Shots on goal Over/Under 4.5,2.67,4.5,over,False
93663,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Shots on goal Over/Under 5.5,4.43,5.5,over,False
93910,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Shots on goal Over/Under 6.5,8.01,6.5,over,False
94157,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Shots on goal Over/Under 7.5,14.88,7.5,over,False
94404,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Patric Hornqvist Total Shots on goal Over/Under 2.5,1.42,2.5,over,False
94651,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Goals Over/Under 0.5,4.25,0.5,over,False
94898,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Goals Over/Under 1.5,17.0,1.5,over,False
95145,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Goals Over/Under 2.5,85.0,2.5,over,False
95392,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Assists Over/Under 0.5,3.5,0.5,over,False
95639,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Assists Over/Under 1.5,18.0,1.5,over,False
95886,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Points Over/Under 0.5,2.01,0.5,over,False
96133,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Points Over/Under 1.5,7.19,1.5,over,False
96380,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Points Over/Under 2.5,25.0,2.5,over,False
96627,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Points Over/Under 3.5,60.0,3.5,over,False
96874,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Points Over/Under 4.5,151.0,4.5,over,False
97121,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Shots on goal Over/Under 1.5,2.38,1.5,over,False
97368,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Shots on goal Over/Under 2.5,3.87,2.5,over,False
97615,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Shots on goal Over/Under 3.5,7.26,3.5,over,False
97862,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Shots on goal Over/Under 4.5,12.53,4.5,over,False
98109,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alexander Wennberg Total Shots on goal Over/Under 5.5,19.76,5.5,over,False
98356,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Goals Over/Under 0.5,3.25,0.5,over,False
98603,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Goals Over/Under 1.5,13.0,1.5,over,False
98850,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Goals Over/Under 2.5,65.0,2.5,over,False
99097,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Assists Over/Under 0.5,3.0,0.5,over,False
99344,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Assists Over/Under 1.5,15.0,1.5,over,False
99591,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Points Over/Under 0.5,1.85,0.5,over,False
99838,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Points Over/Under 1.5,5.13,1.5,over,False
100085,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Points Over/Under 2.5,15.0,2.5,over,False
100332,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Points Over/Under 3.5,40.0,3.5,over,False
100579,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Points Over/Under 4.5,101.0,4.5,over,False
100826,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Shots on goal Over/Under 2.5,2.08,2.5,over,False
101073,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Shots on goal Over/Under 3.5,3.1,3.5,over,False
101320,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Shots on goal Over/Under 4.5,5.62,4.5,over,False
101567,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Shots on goal Over/Under 5.5,10.41,5.5,over,False
101814,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Shots on goal Over/Under 6.5,18.18,6.5,over,False
102061,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Carter Verhaeghe Total Shots on goal Over/Under 1.5,1.36,1.5,over,False
102308,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Goals Over/Under 0.5,3.0,0.5,over,False
102555,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Goals Over/Under 1.5,12.0,1.5,over,False
102802,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Goals Over/Under 2.5,60.0,2.5,over,False
103049,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Assists Over/Under 0.5,2.25,0.5,over,False
103296,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Assists Over/Under 1.5,8.0,1.5,over,False
103543,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Points Over/Under 0.5,1.61,0.5,over,False
103790,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Points Over/Under 1.5,3.15,1.5,over,False
104037,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Points Over/Under 2.5,7.9,2.5,over,False
104284,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Points Over/Under 3.5,17.83,3.5,over,False
104531,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Points Over/Under 4.5,40.0,4.5,over,False
104778,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Shots on goal Over/Under 2.5,1.88,2.5,over,False
105025,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Shots on goal Over/Under 3.5,2.7,3.5,over,False
105272,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Shots on goal Over/Under 4.5,4.72,4.5,over,False
105519,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Shots on goal Over/Under 5.5,8.89,5.5,over,False
105766,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Shots on goal Over/Under 6.5,16.47,6.5,over,False
106013,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Dominik Kubalik Total Shots on goal Over/Under 1.5,1.3,1.5,over,False
106260,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alex DeBrincat Total Goals Over/Under 0.5,2.25,0.5,over,False
106507,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alex DeBrincat Total Goals Over/Under 1.5,6.0,1.5,over,False
106754,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alex DeBrincat Total Goals Over/Under 2.5,30.0,2.5,over,False
107001,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alex DeBrincat Total Assists Over/Under 0.5,2.75,0.5,over,False
107248,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alex DeBrincat Total Assists Over/Under 1.5,12.0,1.5,over,False
107495,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alex DeBrincat Total Points Over/Under 0.5,1.46,0.5,over,False
107742,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alex DeBrincat Total Points Over/Under 1.5,3.01,1.5,over,False
107989,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alex DeBrincat Total Points Over/Under 2.5,8.56,2.5,over,False
108236,True,https://www.bodog.eu/sports/hockey/nhl/florida-panthers-chicago-blackhawks-202103232008,2021-03-24 00:00:00+00:00,Chicago Blackhawks,Florida Panthers,0,Alex DeBrincat Total Points Over/Under 3.5,25.0,3.5,over,False
